date,interconnection_point_type,interconnection_point,country,direction,transportation_amount
2024-01-13,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1448127.6
2024-01-13,Транскордонні точки,Республіка Молдова,Молдова,Вихід,652630.0
2024-01-13,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,4009457.0
2024-01-13,Транскордонні точки,ГВС Суджа,Росія,Вхід,40930106.0
2024-01-13,Транскордонні точки,ГВС Будiнце,Словаччина,Вихід,616137.0
2024-01-13,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,38641955.0
2024-01-14,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,11501696.0
2024-01-14,Транскордонні точки,ГВС Каушани,Молдова,Вхід,1282851.1
2024-01-14,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1446623.9
2024-01-14,Транскордонні точки,Республіка Молдова,Молдова,Вихід,629187.0
2024-01-14,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,4726945.0
2024-01-14,Транскордонні точки,ГВС Суджа,Росія,Вхід,40867131.0
2024-01-14,Транскордонні точки,ГВС Будiнце,Словаччина,Вихід,628687.0
2024-01-14,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,38620155.0
2024-01-15,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,11173912.0
2024-01-15,Транскордонні точки,ГВС Каушани,Молдова,Вхід,1331539.5
2024-01-15,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1445122.3
2024-01-15,Транскордонні точки,Республіка Молдова,Молдова,Вихід,641030.0
2024-01-15,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,4610131.0
2024-01-15,Транскордонні точки,ГВС Суджа,Росія,Вхід,40505799.0
2024-01-15,Транскордонні точки,ГВС Будiнце,Словаччина,Вихід,710161.0
2024-01-15,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,39337387.0
2024-01-16,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,10941069.0
2024-01-16,Транскордонні точки,ГВС Каушани,Молдова,Вхід,1282692.8
2024-01-16,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1393395.5
2024-01-16,Транскордонні точки,Республіка Молдова,Молдова,Вихід,601357.0
2024-01-16,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,3704230.0
2024-01-16,Транскордонні точки,ГВС Суджа,Росія,Вхід,42575410.0
2024-01-16,Транскордонні точки,ГВС Будiнце,Словаччина,Вихід,604412.0
2024-01-16,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,41145977.0
2024-01-17,Транскордонні точки,ВТЗ #Берег#,Угорщина,Вихід,796795.0
2024-01-17,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,10180515.0
2024-01-17,Транскордонні точки,ГВС Каушани,Молдова,Вхід,1228876.7
2024-01-17,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1295093.3
2024-01-17,Транскордонні точки,Республіка Молдова,Молдова,Вихід,570688.0
2024-01-17,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,2803105.0
2024-01-17,Транскордонні точки,ГВС Суджа,Росія,Вхід,42500405.0
2024-01-17,Транскордонні точки,ГВС Будiнце,Словаччина,Вихід,592407.0
2024-01-17,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,41180498.0
2024-01-18,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,9955195.0
2024-01-18,Транскордонні точки,ГВС Каушани,Молдова,Вхід,1120885.6
2024-01-18,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1295037.1
2024-01-18,Транскордонні точки,Республіка Молдова,Молдова,Вихід,519001.0
2024-01-18,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,3201322.0
2024-01-18,Транскордонні точки,ГВС Суджа,Росія,Вхід,42322843.0
2024-01-18,Транскордонні точки,ГВС Будiнце,Словаччина,Вихід,587450.0
2024-01-18,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,41044626.0
2024-01-19,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,9358912.0
2024-01-19,Транскордонні точки,ГВС Каушани,Молдова,Вхід,1125626.4
2024-01-19,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1239463.27
2024-01-19,Транскордонні точки,Республіка Молдова,Молдова,Вихід,519512.0
2024-01-19,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,4383287.0
2024-01-19,Транскордонні точки,ГВС Суджа,Росія,Вхід,42530886.0
2024-01-19,Транскордонні точки,ГВС Будiнце,Словаччина,Вихід,580288.0
2024-01-19,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,40865754.0
2024-01-20,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,10364728.0
2024-01-20,Транскордонні точки,ГВС Каушани,Молдова,Вхід,1125837.6
2024-01-20,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1391536.6
2024-01-20,Транскордонні точки,Республіка Молдова,Молдова,Вихід,533100.0
2024-01-20,Транскордонні точки,ВТЗ-Україна-Польща,Польща,Вихід,3973803.0
2024-01-20,Транскордонні точки,ГВС Суджа,Росія,Вхід,42345230.0
2024-01-20,Транскордонні точки,ГВС Будiнце,Словаччина,Вихід,590599.0
2024-01-20,Транскордонні точки,Ужгород/Велькі Капушани,Словаччина,Вихід,40642988.0
2024-01-21,Транскордонні точки,ГВС Гребеники,Молдова,Вихід,9952912.0
2024-01-21,Транскордонні точки,ГВС Каушани,Молдова,Вхід,1179123.5
2024-01-21,Транскордонні точки,ГВС Олексіївка,Молдова,Вихід,1445384.3
